municip_name,municip_code,year_offset,NESTS,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,population,cluster_size,cluster_cosmo,cluster_survive,cluster_food,cluster_weather_wet,cluster_weather_temp,cluster_weather_wind,cluster_weather_level
Mañaria,48059,2017,7,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,2.0,78.05833333333334,1.114,0.2204999999999999,0.1453810753946167,14.666666666666666,10.833333333333334,117.74166666666667,9.6,63.1,12.52904154880209,13.283333333333331,38.4,26.1,0.8,10.868513597081687,82.10233568250241,40.190008039791934,525,0,0,0,1,1,0,0,0
Mañaria,48059,2018,5,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,1.0,79.49166666666666,1.212,0.2576666666666667,0.1655940562212032,16.416666666666668,12.583333333333334,128.36666666666665,10.9,71.2,12.519171819260627,13.675000000000002,37.0,26.6,2.2,11.036586551502388,76.64277191449939,40.3020920075348,519,0,0,0,1,1,0,0,0
Mendata,48062,2017,13,0.0,40.0,3.0,3.0,5.0,1.0,0.0,0.0,C063,2.083333333333333,80.775,1.484,0.2165833333333333,0.1410587433502921,14.416666666666666,10.833333333333334,114.78333333333336,9.7,47.0,12.526742878641189,14.033333333333331,37.8,25.6,2.0,11.07345025394443,80.26314820906147,40.28750221208679,395,0,0,0,1,1,0,0,0
Mendata,48062,2018,3,0.0,40.0,3.0,3.0,5.0,1.0,0.0,0.0,C063,1.25,81.825,3.99,0.2653333333333333,0.1685374376271249,16.75,12.5,131.075,8.8,80.2,12.518818027147644,14.091666666666669,36.3,26.3,2.3,11.218443615997373,75.40673408799904,40.38838718039932,381,0,0,0,1,1,0,0,0
Mendexa,48063,2017,22,0.0,35.0,10.0,14.0,0.0,3.0,0.0,0.0,C0BA,0.75,83.71666666666667,2.32,0.2411666666666666,0.1576278079182824,14.166666666666666,10.666666666666666,113.22500000000002,8.8,46.0,12.56179068704233,14.133333333333333,37.0,24.4,2.8,11.453443645292923,79.74821822079434,40.30916617186383,451,0,0,0,1,1,0,0,0
Mendexa,48063,2018,10,0.0,35.0,10.0,14.0,0.0,3.0,0.0,0.0,C0BA,0.3333333333333333,83.825,1.812,0.2950833333333333,0.1740236830743718,17.5,13.0,126.33333333333336,20.1,60.5,12.53107552911221,14.516666666666664,32.5,25.4,3.7,11.430960359565054,76.06973915736587,40.411125576151065,432,0,0,0,1,1,0,0,0
Meñaka,48064,2017,27,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C057,1.25,85.39999999999999,5.122999999999999,0.6380833333333334,0.1821204107642849,14.416666666666666,11.333333333333334,113.33333333333331,4.3,45.1,12.225,15.199999999999996,38.1,26.9,3.1,7.108333333333333,91.8,44.2,750,1,0,0,1,1,0,0,1
Meñaka,48064,2018,21,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C057,0.5,73.85,6.436,0.7423333333333332,0.1678599610693571,16.083333333333332,11.666666666666666,121.5,12.4,42.2,11.65,14.866666666666667,37.9,25.6,3.5,7.333333333333332,87.8,53.4,755,1,0,0,1,1,0,0,1
Morga,48066,2017,5,0.0,22.0,3.0,39.0,0.0,0.0,0.0,0.0,C063,2.083333333333333,80.775,1.484,0.2165833333333333,0.1410587433502921,14.416666666666666,10.833333333333334,114.78333333333336,9.7,47.0,12.526742878641189,14.033333333333331,37.8,25.6,2.0,11.07345025394443,80.26314820906147,40.28750221208679,426,0,0,0,1,1,0,0,0
Morga,48066,2018,5,0.0,22.0,3.0,39.0,0.0,0.0,0.0,0.0,C063,1.25,81.825,3.99,0.2653333333333333,0.1685374376271249,16.75,12.5,131.075,8.8,80.2,12.518818027147644,14.091666666666669,36.3,26.3,2.3,11.218443615997373,75.40673408799904,40.38838718039932,423,0,0,0,1,1,0,0,0
Mundaka,48068,2017,12,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,C069,0.0,80.89166666666667,1.0548429183183854,0.3305956221587231,0.1757093438212547,14.583333333333334,11.583333333333334,121.04166666666664,5.8,42.2,12.575,15.05,34.2,24.1,5.7,10.441666666666668,111.2,54.5,1861,0,0,0,1,1,0,0,0
Mundaka,48068,2018,5,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,C069,0.1666666666666666,84.34166666666667,1.034147203083981,0.3304909609392656,0.1756755713703526,16.166666666666668,12.25,130.875,12.1,80.7,12.216666666666663,15.174999999999995,31.1,24.7,5.3,11.391666666666666,106.9,64.8,1835,0,0,0,1,1,0,0,0
Mungia,48069,2017,158,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,1.25,85.39999999999999,5.122999999999999,0.6380833333333334,0.1821204107642849,14.416666666666666,11.333333333333334,113.33333333333331,4.3,45.1,12.225,15.199999999999996,38.1,26.9,3.1,7.108333333333333,91.8,44.2,17384,3,1,1,1,1,0,0,1
Mungia,48069,2018,124,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,0.5,73.85,6.436,0.7423333333333332,0.1678599610693571,16.083333333333332,11.666666666666666,121.5,12.4,42.2,11.65,14.866666666666667,37.9,25.6,3.5,7.333333333333332,87.8,53.4,17554,3,1,1,1,1,0,0,1
Munitibar-Arbatzegi Gerrikaitz,48007,2017,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C046,2.1666666666666665,82.65833333333333,0.9695674736613112,0.3180789970780871,0.1753632060162682,15.75,12.5,97.94166666666668,9.7,49.6,12.224522578878096,10.116666666666664,31.4,19.6,1.0,25.98333333333333,129.2,70.8,466,0,0,0,1,1,1,1,0
Munitibar-Arbatzegi Gerrikaitz,48007,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C046,3.3975165564239886,84.97161484151599,0.970027061478224,0.3244597083752564,0.1851703224865677,18.25,13.833333333333334,115.075,13.2,49.6,12.273186504579549,9.716858012513782,29.5,19.0,-1.8,23.066896804242845,115.2,81.4,460,0,0,0,1,1,1,1,0
Murueta,48908,2017,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,1.3333333333333333,77.94166666666666,1.1809124812701133,0.3478225457878345,0.184736530859445,14.083333333333334,10.5,105.53333333333336,9.8,39.9,11.958333333333334,14.425,37.2,25.8,2.5,4.775,95.8,39.7,311,0,0,0,1,1,0,0,0
Murueta,48908,2018,9,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,0.6666666666666666,81.50833333333333,1.1894545647914816,0.3421393903663535,0.1881025611205595,15.666666666666666,12.5,110.06666666666666,10.1,57.6,11.791666666666666,14.449999999999998,35.4,25.8,3.1,4.758333333333334,79.2,46.1,309,0,0,0,1,1,0,0,0
Muskiz,48071,2017,1,635.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,C061,0.8333333333333334,83.03333333333333,1.1013343254950465,0.3453929325952571,0.1766345181487057,14.666666666666666,11.083333333333334,114.88333333333334,6.6,74.9,11.183333333333332,13.433333333333335,34.1,23.6,2.9,11.54166666666667,142.9,59.4,7579,0,0,0,0,1,0,1,0
Muskiz,48071,2018,0,635.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,C061,0.4166666666666667,82.12777822334557,1.0652562392654708,0.3314390282343716,0.1816290516688921,15.916666666666666,12.75,111.73333333333332,12.3,43.3,12.086274485615856,13.7,36.0,24.8,3.0,12.816666666666668,118.1,70.7,7567,0,0,0,0,1,0,1,0
Muxika,48067,2017,38,400.0,97.0,21.0,122.0,10.0,0.0,3.0,0.0,C063,2.083333333333333,80.775,1.484,0.2165833333333333,0.1410587433502921,14.416666666666666,10.833333333333334,114.78333333333336,9.7,47.0,12.526742878641189,14.033333333333331,37.8,25.6,2.0,11.07345025394443,80.26314820906147,40.28750221208679,1407,0,0,0,0,1,0,0,0
Muxika,48067,2018,32,400.0,97.0,21.0,122.0,10.0,0.0,3.0,0.0,C063,1.25,81.825,3.99,0.2653333333333333,0.1685374376271249,16.75,12.5,131.075,8.8,80.2,12.518818027147644,14.091666666666669,36.3,26.3,2.3,11.218443615997373,75.40673408799904,40.38838718039932,1455,0,0,0,0,1,0,0,0
Nabarniz,48909,2017,9,0.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,C002,1.3333333333333333,77.94166666666666,1.1809124812701133,0.3478225457878345,0.184736530859445,14.083333333333334,10.5,105.53333333333336,9.8,39.9,11.958333333333334,14.425,37.2,25.8,2.5,4.775,95.8,39.7,260,0,0,0,1,1,0,0,0
Nabarniz,48909,2018,8,0.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,C002,0.6666666666666666,81.50833333333333,1.1894545647914816,0.3421393903663535,0.1881025611205595,15.666666666666666,12.5,110.06666666666666,10.1,57.6,11.791666666666666,14.449999999999998,35.4,25.8,3.1,4.758333333333334,79.2,46.1,255,0,0,0,1,1,0,0,0
Ondarroa,48073,2017,26,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C0BE,1.0,83.06861463690602,1.816,0.2575833333333333,0.1682274178582121,14.083333333333334,11.0,120.36666666666666,7.2,61.6,12.561401275529064,14.016666666666667,38.6,24.0,2.9,11.402651393435548,79.41144542784674,40.29662068123805,8477,1,0,0,1,1,0,0,0
Ondarroa,48073,2018,14,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C0BE,0.25,83.35570913794497,1.484,0.312,0.169201551306659,16.916666666666668,12.833333333333334,121.4833333333333,8.8,40.6,12.538635519877774,14.558333333333332,34.7,25.5,3.3,11.379410977083092,76.00343490559695,40.4173490688316,8397,1,0,0,1,1,0,0,0
Orozko,48075,2017,27,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C0B4,1.3333333333333333,81.575,2.0540000000000003,0.0963333333333333,0.1218388196762483,14.083333333333334,10.083333333333334,94.40833333333332,13.0,47.5,12.608471807110684,13.166666666666666,37.6,26.0,1.1,5.043732256593798,137.5,34.9,2673,0,0,0,1,0,0,0,0
Orozko,48075,2018,19,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C0B4,0.75,82.44189363879413,1.617,0.1906327203696378,0.1581417494827764,15.666666666666666,11.75,104.20833333333331,8.7,42.4,12.610156430933486,13.483333333333333,37.5,27.2,2.3,5.091666666666666,70.6,37.1,2651,0,0,0,1,0,0,0,0
Ortuella,48083,2017,75,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.8333333333333334,83.03333333333333,1.1013343254950465,0.3453929325952571,0.1766345181487057,14.666666666666666,11.083333333333334,114.88333333333334,6.6,74.9,11.183333333333332,13.433333333333335,34.1,23.6,2.9,11.54166666666667,142.9,59.4,8376,0,0,0,1,1,0,1,0
Ortuella,48083,2018,10,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.4166666666666667,82.12777822334557,1.0652562392654708,0.3314390282343716,0.1816290516688921,15.916666666666666,12.75,111.73333333333332,12.3,43.3,12.086274485615856,13.7,36.0,24.8,3.0,12.816666666666668,118.1,70.7,8360,0,0,0,1,1,0,1,0
Otxandio,48072,2017,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,5.25,83.49166666666667,2.815,0.219,0.1164105790097611,13.833333333333334,9.916666666666666,114.6,3.8,77.4,12.875,11.058333333333332,34.2,24.2,-1.6,5.925000000000001,74.5,37.3,1295,0,0,0,1,1,1,0,0
Otxandio,48072,2018,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,3.9166666666666665,83.7297155984338,3.067,0.3095190657549547,0.1402160223049731,17.333333333333332,12.083333333333334,134.07500000000002,14.4,115.9,11.575,11.1,34.5,24.9,0.1,6.066666666666666,65.9,42.9,1296,0,0,0,1,1,1,0,0
Plentzia,48077,2017,30,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C057,1.25,85.39999999999999,5.122999999999999,0.6380833333333334,0.1821204107642849,14.416666666666666,11.333333333333334,113.33333333333331,4.3,45.1,12.225,15.199999999999996,38.1,26.9,3.1,7.108333333333333,91.8,44.2,4387,1,0,0,1,1,0,0,1
Plentzia,48077,2018,13,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C057,0.5,73.85,6.436,0.7423333333333332,0.1678599610693571,16.083333333333332,11.666666666666666,121.5,12.4,42.2,11.65,14.866666666666667,37.9,25.6,3.5,7.333333333333332,87.8,53.4,4363,1,0,0,1,1,0,0,1
Portugalete,48078,2017,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,0.4166666666666667,72.48333333333333,0.9871535011802116,0.3286938246583077,0.1624019930924966,14.75,10.833333333333334,102.39166666666668,5.9,57.0,12.509580141788089,15.2,37.0,25.7,4.4,7.208333333333333,95.0,43.6,46120,0,0,0,1,0,0,0,0
Portugalete,48078,2018,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,0.1666666666666666,75.69887882473252,0.9821476734175192,0.3469643330030776,0.1617120531287749,15.75,11.583333333333334,102.00833333333333,6.7,44.6,12.5183095165857,15.541666666666664,36.7,26.3,4.8,7.300000000000001,86.0,53.7,45826,0,0,0,1,0,0,0,0
Santurtzi,48082,2017,36,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.8333333333333334,83.03333333333333,1.1013343254950465,0.3453929325952571,0.1766345181487057,14.666666666666666,11.083333333333334,114.88333333333334,6.6,74.9,11.183333333333332,13.433333333333335,34.1,23.6,2.9,11.54166666666667,142.9,59.4,45765,1,0,0,1,1,0,1,0
Santurtzi,48082,2018,17,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.4166666666666667,82.12777822334557,1.0652562392654708,0.3314390282343716,0.1816290516688921,15.916666666666666,12.75,111.73333333333332,12.3,43.3,12.086274485615856,13.7,36.0,24.8,3.0,12.816666666666668,118.1,70.7,45795,1,0,0,1,1,0,1,0
Sestao,48084,2017,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,0.4166666666666667,72.48333333333333,0.9871535011802116,0.3286938246583077,0.1624019930924966,14.75,10.833333333333334,102.39166666666668,5.9,57.0,12.509580141788089,15.2,37.0,25.7,4.4,7.208333333333333,95.0,43.6,27744,0,0,0,1,0,0,0,0
Sestao,48084,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,0.1666666666666666,75.69887882473252,0.9821476734175192,0.3469643330030776,0.1617120531287749,15.75,11.583333333333334,102.00833333333333,6.7,44.6,12.5183095165857,15.541666666666664,36.7,26.3,4.8,7.300000000000001,86.0,53.7,27445,0,0,0,1,0,0,0,0
Sondika,48904,2017,43,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,1.5833333333333333,82.89999999999999,2.75,0.5065000000000001,0.1951379022026108,15.416666666666666,10.916666666666666,113.375,4.9,72.6,12.536550816889768,13.658333333333331,36.7,25.4,1.4,11.279446705477667,79.78677695947998,40.312675844501285,4471,0,0,0,1,1,0,0,0
Sondika,48904,2018,22,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,0.9166666666666666,82.38333333333334,2.86,0.540873725822083,0.1866093551400559,16.666666666666668,11.666666666666666,108.03333333333336,6.2,54.0,12.53210587343074,14.133333333333336,37.0,26.1,2.9,11.319287365124303,76.19442639475808,40.42079086609581,4495,0,0,0,1,1,0,0,0
Sopela,48085,2017,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,0.1666666666666666,77.10833333333333,1.087003209228666,0.3289393650101203,0.1669731509739492,13.916666666666666,10.75,88.10833333333333,4.5,39.3,12.8,15.249999999999998,35.7,23.7,5.4,17.900000000000002,145.1,66.8,13510,1,0,0,1,0,0,1,0
Sopela,48085,2018,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,0.1666666666666666,79.12500000000001,0.9645836674320926,0.3197531675781782,0.1792173652237046,15.333333333333334,10.416666666666666,83.26666666666668,7.8,41.3,12.42645320905587,15.058333333333335,34.3,23.6,5.2,17.483333333333334,125.3,78.3,13643,1,0,0,1,0,0,1,0
Sopuerta,48086,2017,94,50.0,19.0,5.0,25.0,0.0,0.0,0.0,0.0,C045,0.6666666666666666,86.85833333333335,1.0343615560309682,0.3551593816709475,0.1791248475424865,15.166666666666666,10.083333333333334,97.675,8.9,56.3,12.458862773140956,11.916666666666664,34.0,22.5,3.1,16.983677939735,146.2,67.0,2596,2,1,1,1,0,1,1,0
Sopuerta,48086,2018,46,50.0,19.0,5.0,25.0,0.0,0.0,0.0,0.0,C045,1.4166666666666667,90.69245547449812,1.0010637113676584,0.337950311497159,0.1937785430395059,16.666666666666668,11.333333333333334,95.16666666666669,4.3,31.3,12.36924902345831,11.25,33.6,23.6,0.6,19.659557288814803,127.4,80.9,2569,2,1,1,1,0,1,1,0
Sukarrieta,48076,2017,11,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C069,0.0,80.89166666666667,1.0548429183183854,0.3305956221587231,0.1757093438212547,14.583333333333334,11.583333333333334,121.04166666666664,5.8,42.2,12.575,15.05,34.2,24.1,5.7,10.441666666666668,111.2,54.5,367,0,0,0,1,1,0,0,0
Sukarrieta,48076,2018,12,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C069,0.1666666666666666,84.34166666666667,1.034147203083981,0.3304909609392656,0.1756755713703526,16.166666666666668,12.25,130.875,12.1,80.7,12.216666666666663,15.174999999999995,31.1,24.7,5.3,11.391666666666666,106.9,64.8,357,0,0,0,1,1,0,0,0
Trucios-Turtzioz,48087,2017,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C045,0.6666666666666666,86.85833333333335,1.0343615560309682,0.3551593816709475,0.1791248475424865,15.166666666666666,10.083333333333334,97.675,8.9,56.3,12.458862773140956,11.916666666666664,34.0,22.5,3.1,16.983677939735,146.2,67.0,510,0,0,0,1,0,1,1,0
Trucios-Turtzioz,48087,2018,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C045,1.4166666666666667,90.69245547449812,1.0010637113676584,0.337950311497159,0.1937785430395059,16.666666666666668,11.333333333333334,95.16666666666669,4.3,31.3,12.36924902345831,11.25,33.6,23.6,0.6,19.659557288814803,127.4,80.9,511,0,0,0,1,0,1,1,0
Ubide,48088,2017,5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,5.25,83.49166666666667,2.815,0.219,0.1164105790097611,13.833333333333334,9.916666666666666,114.6,3.8,77.4,12.875,11.058333333333332,34.2,24.2,-1.6,5.925000000000001,74.5,37.3,175,0,0,0,1,1,1,0,0
Ubide,48088,2018,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,3.9166666666666665,83.7297155984338,3.067,0.3095190657549547,0.1402160223049731,17.333333333333332,12.083333333333334,134.07500000000002,14.4,115.9,11.575,11.1,34.5,24.9,0.1,6.066666666666666,65.9,42.9,177,0,0,0,1,1,1,0,0
Ugao-Miraballes,48065,2017,10,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,1.0833333333333333,80.34166666666665,1.0646897255044552,0.3379935480469315,0.1852049881979244,15.0,10.75,121.75833333333333,6.8,93.6,12.183333333333335,13.841666666666663,36.6,25.4,2.2,9.058333333333334,129.2,48.5,4133,0,0,0,1,1,0,0,0
Ugao-Miraballes,48065,2018,5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,0.6511368798291625,79.44999999999999,1.1012000584433996,0.3409936975576535,0.1739839746033692,16.166666666666668,12.666666666666666,120.60833333333332,7.2,52.9,11.65,14.395194143793924,37.9,26.3,2.6,9.591666666666663,96.5,58.9,4124,0,0,0,1,1,0,0,0
Urduliz,48089,2017,41,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,C042,0.1666666666666666,77.10833333333333,1.087003209228666,0.3289393650101203,0.1669731509739492,13.916666666666666,10.75,88.10833333333333,4.5,39.3,12.8,15.249999999999998,35.7,23.7,5.4,17.900000000000002,145.1,66.8,4248,0,0,0,1,0,0,1,0
Urduliz,48089,2018,23,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,C042,0.1666666666666666,79.12500000000001,0.9645836674320926,0.3197531675781782,0.1792173652237046,15.333333333333334,10.416666666666666,83.26666666666668,7.8,41.3,12.42645320905587,15.058333333333335,34.3,23.6,5.2,17.483333333333334,125.3,78.3,4319,0,0,0,1,0,0,1,0
Urduña/Orduña,48074,2017,32,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,3.083333333333333,81.18333333333332,0.9716342242238084,0.3241104033616263,0.1738064058547471,14.916666666666666,9.916666666666666,89.83333333333333,8.5,70.7,12.304643681369749,10.091666666666669,32.6,20.9,0.4,21.75,188.3,78.5,4134,0,0,0,1,0,1,1,0
Urduña/Orduña,48074,2018,7,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,4.083333333333333,86.11666666666666,0.9626217049628945,0.3121068665322212,0.187144782165332,16.583333333333332,12.083333333333334,86.39166666666665,11.4,40.1,12.27914011688245,9.55,31.5,21.8,-1.2,23.15833333333333,149.8,83.7,4180,0,0,0,1,0,1,1,0
Valle de Trápaga-Trapagaran,48080,2017,46,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.8333333333333334,83.03333333333333,1.1013343254950465,0.3453929325952571,0.1766345181487057,14.666666666666666,11.083333333333334,114.88333333333334,6.6,74.9,11.183333333333332,13.433333333333335,34.1,23.6,2.9,11.54166666666667,142.9,59.4,11953,0,0,0,1,1,0,1,0
Valle de Trápaga-Trapagaran,48080,2018,21,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.4166666666666667,82.12777822334557,1.0652562392654708,0.3314390282343716,0.1816290516688921,15.916666666666666,12.75,111.73333333333332,12.3,43.3,12.086274485615856,13.7,36.0,24.8,3.0,12.816666666666668,118.1,70.7,11953,0,0,0,1,1,0,1,0
Zaldibar,48095,2017,27,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,C075,1.1666666666666667,80.71203516961862,1.0176589619527694,0.3362822162693344,0.1846152064603388,14.833333333333334,11.5,121.3,7.6,62.2,12.581382764815991,13.908333333333331,39.0,26.8,2.3,5.483333333333333,84.2,40.9,3077,0,0,0,1,1,0,0,0
Zaldibar,48095,2018,9,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,C075,0.9166666666666666,84.32499999999999,1.0299862105338076,0.3445804708473792,0.1844886057369617,17.416666666666668,13.25,132.725,13.2,53.3,12.588704599068189,13.666666666666666,38.4,29.3,2.4,5.316666666666667,76.7,47.0,3054,0,0,0,1,1,0,0,0
Zalla,48096,2017,90,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,1.1666666666666667,79.52499999999999,2.902,0.5810833333333334,0.172947302984178,13.166666666666666,9.666666666666666,89.45833333333333,8.9,50.5,12.537137329366276,14.44166666666667,38.5,26.4,2.9,11.03941705678888,79.2447503621788,40.24330668847034,8421,0,1,1,1,0,0,0,1
Zalla,48096,2018,29,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,0.25,78.35000000000001,3.139,0.7635833333333334,0.1577489683252049,15.666666666666666,10.25,92.175,8.6,35.4,12.527505489136525,14.558333333333335,38.6,27.9,3.4,10.93150057685554,77.67797994390814,40.31100087613462,8379,0,1,1,1,0,0,0,1
Zamudio,48905,2017,38,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,1.25,77.53333333333332,1.1352986117424844,0.3355783372643445,0.1819119245195934,14.583333333333334,10.833333333333334,123.64166666666668,6.7,75.5,11.933333333333332,14.250000000000002,38.2,26.4,1.9,5.991666666666666,99.7,42.0,3217,1,0,0,1,1,0,0,0
Zamudio,48905,2018,28,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,0.6666666666666666,77.62500000000001,1.142828222484798,0.3509249764831395,0.1720044821038792,16.0,11.916666666666666,119.44166666666668,10.9,52.2,12.344836030168784,14.575,38.7,26.8,2.8,6.125000000000001,77.0,46.3,3236,1,0,0,1,1,0,0,0
Zaratamo,48097,2017,31,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,1.0833333333333333,80.34166666666665,1.0646897255044552,0.3379935480469315,0.1852049881979244,15.0,10.75,121.75833333333333,6.8,93.6,12.183333333333335,13.841666666666663,36.6,25.4,2.2,9.058333333333334,129.2,48.5,1609,1,0,0,1,1,0,0,0
Zaratamo,48097,2018,10,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,0.6511368798291625,79.44999999999999,1.1012000584433996,0.3409936975576535,0.1739839746033692,16.166666666666668,12.666666666666666,120.60833333333332,7.2,52.9,11.65,14.395194143793924,37.9,26.3,2.6,9.591666666666663,96.5,58.9,1615,1,0,0,1,1,0,0,0
Zeanuri,48024,2017,24,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,3.75,85.50833333333333,1.0011769423014358,0.3435984265099073,0.1827769658949929,12.333333333333334,8.916666666666666,102.44166666666666,7.4,106.6,12.554011102080826,10.625,33.6,23.1,-0.1,11.471552868076694,82.76819724503193,40.26196492621276,1241,0,0,0,1,0,1,0,0
Zeanuri,48024,2018,22,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,3.75,88.83333333333333,0.984014910723959,0.353710994165103,0.1793835924219925,15.75,11.666666666666666,101.24166666666667,7.8,57.9,12.54153489019854,10.125000000000002,32.0,22.9,-0.1,11.484672506401523,80.03841551118407,40.31172550184528,1242,0,0,0,1,0,1,0,0
Zeberio,48025,2017,29,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,1.4166666666666667,81.24733393141165,0.9735912846679214,0.323036773074822,0.1824402924267844,15.408090599225323,10.97277458901844,106.51946763232752,3.839167338722088,27.11704820414304,12.382621130554298,11.375,33.9,22.1,1.5,18.73333333333333,137.2,65.7,1074,1,0,0,1,0,1,1,0
Zeberio,48025,2018,17,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,1.75,85.65833333333335,0.9481969658630764,0.3193104017186329,0.1861193315870674,15.624013208969547,11.22370127834862,109.44305056956672,4.3492133093373,27.34451291506981,12.324835058631912,11.025,33.7,23.3,0.3,20.425,112.0,75.2,1059,1,0,0,1,0,1,1,0
Zierbena,48913,2017,22,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,0.1666666666666666,77.10833333333333,1.087003209228666,0.3289393650101203,0.1669731509739492,13.916666666666666,10.75,88.10833333333333,4.5,39.3,12.8,15.249999999999998,35.7,23.7,5.4,17.900000000000002,145.1,66.8,1497,0,0,0,1,0,0,1,0
Zierbena,48913,2018,6,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,0.1666666666666666,79.12500000000001,0.9645836674320926,0.3197531675781782,0.1792173652237046,15.333333333333334,10.416666666666666,83.26666666666668,7.8,41.3,12.42645320905587,15.058333333333335,34.3,23.6,5.2,17.483333333333334,125.3,78.3,1492,0,0,0,1,0,0,1,0
Ziortza-Bolibar,48915,2017,3,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,C0BD,2.0,83.11666666666666,1.09,0.2019166666666666,0.1397584990210988,14.583333333333334,11.583333333333334,137.79999999999998,7.7,69.4,12.54551620345284,12.833333333333336,36.8,24.3,0.5,11.279620587544237,82.26881933181963,40.29080464480192,420,0,0,0,1,1,0,0,0
