, estacion,code_merge,codigo,freez,hum,lev_max,lev_mid,lev_min,merge_cod,month,rain,rain_1mm,rain_cum,rain_max_10,rain_max_day,sun,temp_avg,temp_max_abs,temp_max_avg,temp_min_abs,wind_avg,wind_max,wind_max_avg,year
1889,La Garbea,C045_La Garbea_2018_MAY,C045,0.0,93.2,0.8686006237419637,0.34552910087324396,0.2064409634471166,C045_La Garbea_2018_MAY,MAY,19.0,13.0,87.1,4.3,22.0,12.47978570746547,11.4,23.2,15.8,8.4,15.0,72.4,40.7,2018
1894,Oiz,C046_Oiz_2018_MAY,C046,0.0,89.2,0.9423431044626387,0.33100328886521957,0.19914015815430913,C046_Oiz_2018_MAY,MAY,20.0,15.0,94.7,6.4,27.7,12.274428769176938,8.7,18.2,11.5,6.4,19.3,67.7,41.9,2018
1896,Ordunte,C059_Ordunte_2018_MAY,C059,0.0,78.8,0.8860318021758697,0.32530871160098246,0.19443363870189817,C059_Ordunte_2018_MAY,MAY,13.0,11.0,97.0,4.6,22.5,12.62811300729466,13.0,25.0,17.8,8.4,5.6,64.8,37.0,2018
1897,Orduña,C072_Orduña_2018_MAY,C072,0.0,88.6,0.9392253162968235,0.3493725184471209,0.1954630794460392,C072_Orduña_2018_MAY,MAY,19.0,17.0,120.6,6.3,26.6,12.517204772180632,9.7,21.6,13.5,6.7,14.3,71.6,44.5,2018
1900,Punta Galea,C042_Punta Galea_2018_MAY,C042,0.0,82.8,0.9108175422910685,0.34244389210568343,0.19312925263829514,C042_Punta Galea_2018_MAY,MAY,15.0,8.0,87.2,7.8,29.4,12.539959481818618,14.5,23.0,17.1,12.1,14.1,82.8,38.4,2018
1902,Sodupe,C0C3_Sodupe_2018_MAY,C0C3,0.0,81.5,0.867249660702653,0.34073821601305293,0.19612093471174827,C0C3_Sodupe_2018_MAY,MAY,15.0,11.0,81.6,6.0,24.4,12.589096844038707,14.3,26.4,19.9,9.6,6.4,47.5,31.8,2018
1931,Miramon,C017_Miramon_2018_MAY,C017,0.0,92.6,0.9236794915759481,0.3512222381163806,0.20520263610615397,C017_Miramon_2018_MAY,MAY,17.0,14.0,128.1,7.9,21.8,12.616526475368806,14.4,26.4,18.6,11.1,7.9,59.0,31.4,2018
1938,Zarautz,C064_Zarautz_2018_MAY,C064,0.0,85.3,0.8937891055113721,0.36345051782007926,0.2008998402518837,C064_Zarautz_2018_MAY,MAY,17.0,15.0,103.6,8.3,19.8,12.581647500573204,14.2,25.3,17.2,11.6,11.6,69.8,34.6,2018
1939,Zegama,C028_Zegama_2018_MAY,C028,0.0,85.3,0.9481907276812391,0.3513998784156667,0.20077102004338532,C028_Zegama_2018_MAY,MAY,18.0,16.0,150.1,13.2,38.4,12.620613068116544,12.4,24.4,16.6,9.2,6.5,55.8,32.3,2018
1949,Espejo,C034_Espejo_2019_MAY,C034,1.0,73.8,0.9087490505493034,0.32365588905768045,0.18479530963361668,C034_Espejo_2019_MAY,MAY,14.0,6.0,28.4,1.2,8.3,12.50652894058427,12.3,30.2,19.6,5.1,6.5,75.6,33.0,2019
1955,Ilarduia,C068_Ilarduia_2019_MAY,C068,1.0,75.4,0.8843748174853839,0.336797054179711,0.1939710499852164,C068_Ilarduia_2019_MAY,MAY,14.0,10.0,104.1,2.3,30.2,12.478363063165077,11.3,27.9,17.2,5.1,12.5,82.1,44.9,2019
1958,Kapildui,C047_Kapildui_2019_MAY,C047,1.0,80.5,0.9403794884994596,0.31426528779292684,0.19583230660505807,C047_Kapildui_2019_MAY,MAY,16.0,15.0,93.5,2.2,19.5,12.310912482927135,8.5,24.1,13.0,4.6,18.8,88.9,49.9,2019
1971,Zaldiaran,C070_Zaldiaran_2019_MAY,C070,1.0,78.6,0.9429533439533733,0.312787549699942,0.19170497617541873,C070_Zaldiaran_2019_MAY,MAY,16.0,10.0,48.9,1.4,16.3,12.211659265576944,9.8,25.2,14.3,5.9,23.6,94.3,51.6,2019
1976,Arboleda,C061_Arboleda_2019_MAY,C061,0.0,83.4,0.8818863716763712,0.3537083704617366,0.196743394376647,C061_Arboleda_2019_MAY,MAY,16.0,13.0,67.4,1.7,12.5,12.583011026343755,13.3,28.2,17.6,9.3,9.5,77.0,37.0,2019
1986,Eitzaga,C075_Eitzaga_2019_MAY,C075,0.0,84.7,0.9275166331332825,0.34090739461766983,0.20010079454909943,C075_Eitzaga_2019_MAY,MAY,17.0,14.0,106.7,1.8,23.3,12.614785779210552,12.9,30.1,19.9,7.2,6.4,50.4,32.1,2019
1993,La Garbea,C045_La Garbea_2019_MAY,C045,0.0,85.0,0.9481423087009276,0.3250090464770258,0.19474444333491694,C045_La Garbea_2019_MAY,MAY,17.0,16.0,70.5,1.4,18.8,12.386767114440936,11.0,27.8,15.6,7.5,17.5,87.8,47.9,2019
1998,Oiz,C046_Oiz_2019_MAY,C046,1.0,83.2,0.9500323358309738,0.30493738901762907,0.19960657304468374,C046_Oiz_2019_MAY,MAY,18.0,16.0,122.7,3.8,25.9,12.207751479926543,8.8,24.1,11.7,5.9,25.1,94.0,54.9,2019
2000,Ordunte,C059_Ordunte_2019_MAY,C059,0.0,71.8,0.914257340058698,0.3241273966996337,0.18616019918464052,C059_Ordunte_2019_MAY,MAY,15.0,11.0,52.2,1.2,14.3,12.532765429163117,12.3,29.4,17.7,6.8,7.7,90.0,43.1,2019
2001,Orduña,C072_Orduña_2019_MAY,C072,1.0,79.3,0.9501369235007601,0.324058989414544,0.1919466372934343,C072_Orduña_2019_MAY,MAY,17.0,15.0,81.8,1.3,21.7,12.37903792035335,9.7,25.4,13.7,6.1,15.8,109.8,48.4,2019
2004,Punta Galea,C042_Punta Galea_2019_MAY,C042,0.0,88.6,0.8612683758784343,0.3411399090194517,0.20005019799099755,C042_Punta Galea_2019_MAY,MAY,15.0,11.0,53.3,2.4,9.8,12.38871523456459,13.9,26.8,16.7,11.0,18.9,90.0,47.7,2019
2006,Sodupe,C0C3_Sodupe_2019_MAY,C0C3,0.0,77.9,0.9110512486335152,0.3466495126832311,0.19205920798855808,C0C3_Sodupe_2019_MAY,MAY,15.0,13.0,67.9,1.6,21.8,12.580901442120513,13.7,30.4,20.2,7.9,6.8,46.4,32.8,2019
2025,Berastegi,C026_Berastegi_2019_MAY,C026,2.0,83.0,0.9843036792510699,0.3274802483418264,0.2035530871835196,C026_Berastegi_2019_MAY,MAY,19.0,17.0,235.8,2.6,55.2,12.604264935651706,11.2,27.4,16.6,5.9,6.4,52.9,33.0,2019
2035,Miramon,C017_Miramon_2019_MAY,C017,0.0,89.8,0.9048061375708101,0.3533056659221913,0.19877406113397655,C017_Miramon_2019_MAY,MAY,18.0,13.0,218.0,5.9,70.5,12.62500183445992,13.3,25.7,17.8,9.3,10.0,61.2,35.0,2019
2042,Zarautz,C064_Zarautz_2019_MAY,C064,0.0,81.2,0.9398562912701577,0.35796259237970857,0.1911446328983375,C064_Zarautz_2019_MAY,MAY,17.0,12.0,108.8,2.8,31.4,12.50984085811541,13.5,22.0,16.4,10.6,13.5,79.9,41.3,2019
2043,Zegama,C028_Zegama_2019_MAY,C028,0.0,77.5,0.9392863786604035,0.3610524730481869,0.1966910578863244,C028_Zegama_2019_MAY,MAY,18.0,13.0,129.3,1.9,43.3,12.542996402779764,11.8,27.7,16.7,7.6,8.3,76.3,37.7,2019
2055,Herrera,C048_Herrera_2016_JUN,C048,0.0,79.2,0.8679958395287195,0.3133574060081223,0.18797787612405456,C048_Herrera_2016_JUN,JUN,10.0,6.0,22.6,1.1,12.0,12.513915532167577,14.1,28.2,19.3,9.9,14.6,75.2,45.1,2016
2056,Ilarduia,C068_Ilarduia_2016_JUN,C068,0.0,74.3,0.8352022896521563,0.33932624893616226,0.19099853760413452,C068_Ilarduia_2016_JUN,JUN,12.0,8.0,46.2,4.1,20.1,12.521063483201948,16.4,31.9,22.5,10.9,12.5,72.7,48.2,2016
2059,Kapildui,C047_Kapildui_2016_JUN,C047,0.0,82.7,0.9134652037035872,0.32998514117150257,0.18429345876556835,C047_Kapildui_2016_JUN,JUN,13.0,8.0,46.1,2.1,19.2,12.476137506738441,13.1,26.2,18.2,9.0,16.8,76.7,43.7,2016
2087,Galindo,C038_Galindo_2016_JUN,C038,0.0,73.1,0.8615937926799669,0.34019453893664264,0.19020846177684736,C038_Galindo_2016_JUN,JUN,12.0,8.0,48.2,3.1,12.2,12.544471827970284,18.7,31.9,23.4,15.0,7.2,59.0,31.9,2016
2091,La Garbea,C045_La Garbea_2016_JUN,C045,0.0,89.9,0.7360497631441126,0.3038070855443755,0.19555188245582567,C045_La Garbea_2016_JUN,JUN,10.0,7.0,31.3,2.0,9.3,12.5259816249418,15.7,31.7,20.9,12.4,15.5,91.4,42.1,2016
2096,Oiz,C046_Oiz_2016_JUN,C046,0.0,89.6,0.8126859439290278,0.32468448632859814,0.19501685795681833,C046_Oiz_2016_JUN,JUN,13.0,11.0,59.0,2.0,10.2,12.367954066745801,13.0,30.9,16.4,10.2,20.2,86.0,44.3,2016
2099,Orduña,C072_Orduña_2016_JUN,C072,0.0,88.4,0.7815352029549065,0.3140207455709231,0.19511280270196427,C072_Orduña_2016_JUN,JUN,11.0,6.0,38.1,2.6,10.0,12.591251029109829,14.5,31.4,19.1,11.0,11.6,74.5,41.9,2016
2104,Sodupe,C0C3_Sodupe_2016_JUN,C0C3,0.0,75.9,0.8054136853281868,0.33221270051334656,0.19593176600086623,C0C3_Sodupe_2016_JUN,JUN,8.0,5.0,34.9,3.4,13.2,12.555978563629346,17.8,36.5,23.8,12.9,7.2,60.5,34.7,2016
2123,Berastegi,C026_Berastegi_2016_JUN,C026,0.0,81.2,0.813700646419663,0.35739548543118616,0.1958605070488128,C026_Berastegi_2016_JUN,JUN,13.0,10.0,69.0,5.1,21.2,12.558926552656875,16.4,34.9,21.4,11.7,5.7,56.2,29.4,2016
2132,Miramon,C017_Miramon_2016_JUN,C017,0.0,83.6,0.8166649185256187,0.33766662084811294,0.1929859638466888,C017_Miramon_2016_JUN,JUN,12.0,10.0,56.6,2.5,17.0,12.593731485139282,17.9,36.4,22.6,14.2,7.7,59.0,31.7,2016
2139,Zarautz,C064_Zarautz_2016_JUN,C064,0.0,81.2,0.7919270034273002,0.3333532273824761,0.19716591526824204,C064_Zarautz_2016_JUN,JUN,10.0,6.0,44.0,4.4,15.1,12.549779247106137,17.6,34.4,20.7,14.9,11.7,63.0,33.4,2016
2140,Zegama,C028_Zegama_2016_JUN,C028,0.0,82.9,0.8119719017605991,0.35317727786291947,0.19491278131138623,C028_Zegama_2016_JUN,JUN,11.0,8.0,68.2,5.7,24.2,12.596330000747844,17.3,35.0,23.0,12.9,6.8,61.2,32.3,2016
2156,Ilarduia,C068_Ilarduia_2017_JUN,C068,0.0,75.5,0.8860224939651195,0.35385426872522824,0.20124779563690512,C068_Ilarduia_2017_JUN,JUN,13.0,11.0,109.8,3.7,24.7,12.51407622124782,18.4,33.8,24.7,13.0,14.5,70.6,51.1,2017
2159,Kapildui,C047_Kapildui_2017_JUN,C047,0.0,82.3,0.9191584966418072,0.34584879812319075,0.18956655164508118,C047_Kapildui_2017_JUN,JUN,17.0,12.0,91.5,3.2,19.6,12.497069922481872,16.0,30.4,21.8,11.7,16.3,87.8,47.4,2017
2170,Tobillas,C00B_Tobillas_2017_JUN,C00B,0.0,77.7,0.8259925954095015,0.3421632940673982,0.20117928479629207,C00B_Tobillas_2017_JUN,JUN,13.0,10.0,68.3,8.0,19.1,12.545631054433462,17.3,33.9,24.8,11.0,5.5,64.8,31.4,2017
2190,Galindo,C038_Galindo_2017_JUN,C038,0.0,75.5,0.8650170158406332,0.3294671633198288,0.19308856828956358,C038_Galindo_2017_JUN,JUN,17.0,12.0,87.4,5.9,15.4,12.512067661072289,19.9,35.5,24.3,16.4,7.1,70.6,33.3,2017
2194,La Garbea,C045_La Garbea_2017_JUN,C045,0.0,90.0,0.8103437780559629,0.3957198702418248,0.1978266913341303,C045_La Garbea_2017_JUN,JUN,20.0,11.0,96.0,8.9,21.0,12.552572449740744,16.6,34.0,21.4,13.4,16.6,104.4,47.6,2017
2199,Oiz,C046_Oiz_2017_JUN,C046,0.0,85.6,0.9323326932332295,0.34029198539069677,0.20294802435609818,C046_Oiz_2017_JUN,JUN,19.0,17.0,77.4,1.9,14.7,12.421117208369271,15.5,31.4,19.6,12.1,21.8,98.6,51.9,2017
2201,Ordunte,C059_Ordunte_2017_JUN,C059,0.0,80.7,0.7967350549377131,0.35236887816409135,0.1938264970871948,C059_Ordunte_2017_JUN,JUN,10.0,10.0,88.9,8.7,24.8,12.579712705553701,18.0,36.2,23.5,13.6,6.5,122.8,42.3,2017
2202,Orduña,C072_Orduña_2017_JUN,C072,0.0,82.6,0.9142041777219159,0.34255908876747415,0.1926068785211783,C072_Orduña_2017_JUN,JUN,20.0,18.0,106.5,4.1,17.2,12.506117505613277,15.3,31.0,20.2,11.7,17.4,108.4,49.5,2017
2207,Sodupe,C0C3_Sodupe_2017_JUN,C0C3,0.0,78.9,0.8349668003755433,0.33428760253977935,0.19128165333719857,C0C3_Sodupe_2017_JUN,JUN,16.0,11.0,68.5,3.3,16.1,12.535481111948458,19.3,38.8,25.0,15.0,7.1,60.5,33.9,2017
2226,Berastegi,C026_Berastegi_2017_JUN,C026,0.0,85.5,0.9159994796892038,0.3436324498356739,0.1968278062472445,C026_Berastegi_2017_JUN,JUN,17.0,14.0,113.4,5.5,27.4,12.579680592401619,17.6,35.0,23.2,13.0,5.6,52.6,29.3,2017
2236,Miramon,C017_Miramon_2017_JUN,C017,0.0,87.8,0.8955758873916192,0.36565162902568943,0.1821898602116761,C017_Miramon_2017_JUN,JUN,19.0,13.0,137.4,5.6,60.5,12.546116861264913,19.5,37.5,24.1,15.9,7.6,70.2,32.8,2017
2243,Zarautz,C064_Zarautz_2017_JUN,C064,0.0,82.6,0.8563549057757548,0.35434668934377495,0.19606115024308698,C064_Zarautz_2017_JUN,JUN,18.0,12.0,64.8,2.6,13.7,12.54885256185943,19.2,36.4,23.0,16.4,11.4,72.4,37.1,2017
2244,Zegama,C028_Zegama_2017_JUN,C028,0.0,83.5,0.8834207399757669,0.34252529476443955,0.18958202778622626,C028_Zegama_2017_JUN,JUN,18.0,11.0,130.2,13.0,44.6,12.55522111319427,19.0,35.6,25.0,14.7,6.5,93.2,35.2,2017
2254,Espejo,C034_Espejo_2018_JUN,C034,0.0,81.2,0.8619994832738839,0.3409087592449954,0.201624213604702,C034_Espejo_2018_JUN,JUN,15.0,10.0,36.5,2.6,12.8,12.549237849692062,17.0,32.2,24.1,10.7,5.5,44.6,28.1,2018
2260,Ilarduia,C068_Ilarduia_2018_JUN,C068,0.0,80.0,0.8294091565761106,0.34159295272593265,0.19291472601484086,C068_Ilarduia_2018_JUN,JUN,14.0,8.0,46.0,4.8,16.7,12.576216234991579,16.5,30.2,22.1,11.4,11.6,63.0,44.3,2018
2263,Kapildui,C047_Kapildui_2018_JUN,C047,0.0,82.7,0.9243326968572486,0.3492522050611405,0.19297686662877642,C047_Kapildui_2018_JUN,JUN,19.0,8.0,47.3,3.4,14.8,12.517428854322898,14.4,27.7,19.1,11.0,15.9,73.1,41.6,2018
2276,Zaldiaran,C070_Zaldiaran_2018_JUN,C070,0.0,83.0,0.9437512466599681,0.3373542116630729,0.19529073359999186,C070_Zaldiaran_2018_JUN,JUN,18.0,6.0,41.2,5.1,14.6,12.451084248662344,14.8,30.0,19.8,11.5,20.0,79.9,44.8,2018
2291,Eitzaga,C075_Eitzaga_2018_JUN,C075,0.0,88.1,0.9406463607577923,0.3698100958232907,0.19707989080783914,C075_Eitzaga_2018_JUN,JUN,18.0,10.0,112.5,13.2,41.7,12.581539875685415,17.7,30.7,24.1,13.0,5.0,58.7,25.0,2018
2294,Galindo,C038_Galindo_2018_JUN,C038,0.0,81.1,0.8532488215079918,0.3280062832749108,0.18918565619372588,C038_Galindo_2018_JUN,JUN,17.0,14.0,64.1,3.1,13.5,12.522550007177774,19.1,30.1,23.4,15.7,6.5,52.9,28.7,2018
2295,Igorre,C033_Igorre_2018_JUN,C033,0.0,83.4,0.9476134328054284,0.3511951604421264,0.19405148162885766,C033_Igorre_2018_JUN,JUN,21.0,15.0,77.3,3.4,12.1,12.49974736278595,18.1,30.1,23.5,13.8,5.3,45.7,27.3,2018
2298,La Garbea,C045_La Garbea_2018_JUN,C045,0.0,96.5,0.7695486158888466,0.37160511353917397,0.2022902367992831,C045_La Garbea_2018_JUN,JUN,19.0,10.0,58.7,3.3,15.2,12.540616569904397,15.3,27.1,19.6,12.4,13.2,72.7,35.9,2018
2303,Oiz,C046_Oiz_2018_JUN,C046,0.0,88.0,0.8687050047250023,0.3065562340997109,0.20294940710837356,C046_Oiz_2018_JUN,JUN,22.0,14.0,79.5,1.7,14.0,12.390722414891135,13.0,25.5,15.9,10.6,19.0,89.6,40.1,2018
2305,Ordunte,C059_Ordunte_2018_JUN,C059,0.0,80.2,0.811363499485399,0.3609697786427542,0.19731662035787884,C059_Ordunte_2018_JUN,JUN,13.0,8.0,55.3,4.3,18.8,12.55119909171294,17.1,29.2,22.0,12.7,5.5,71.3,32.8,2018
2306,Orduña,C072_Orduña_2018_JUN,C072,0.0,88.0,0.8623944011039854,0.36574250365569844,0.2018872309775369,C072_Orduña_2018_JUN,JUN,21.0,14.0,48.9,3.1,8.4,12.494226993622826,13.9,26.7,17.9,11.1,14.1,77.0,41.6,2018
2309,Punta Galea,C042_Punta Galea_2018_JUN,C042,0.0,84.5,0.8187083949076869,0.3241618566810132,0.18850921017774827,C042_Punta Galea_2018_JUN,JUN,16.0,12.0,56.9,3.0,12.5,12.552129698197158,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2018
2311,Sodupe,C0C3_Sodupe_2018_JUN,C0C3,0.0,83.4,0.8517105793978869,0.3265533220894829,0.19538911089586122,C0C3_Sodupe_2018_JUN,JUN,15.0,12.0,42.2,2.9,8.8,12.587316019772226,18.3,30.1,23.5,13.9,6.6,45.0,31.2,2018
2340,Miramon,C017_Miramon_2018_JUN,C017,0.0,93.9,0.8808121173056095,0.39130671070699286,0.19728251371078434,C017_Miramon_2018_JUN,JUN,19.0,12.0,94.1,5.8,32.3,12.61518242246707,18.5,31.4,22.4,15.0,8.0,75.6,29.9,2018
2347,Zarautz,C064_Zarautz_2018_JUN,C064,0.0,87.1,0.880196499783947,0.388324022394537,0.18778976652935828,C064_Zarautz_2018_JUN,JUN,20.0,12.0,73.1,2.7,21.4,12.524494707675684,18.1,28.5,20.9,15.4,10.6,73.1,31.6,2018
2348,Zegama,C028_Zegama_2018_JUN,C028,0.0,84.4,0.9310781339035972,0.34394021225105453,0.1942969341343453,C028_Zegama_2018_JUN,JUN,19.0,11.0,82.8,7.4,15.7,12.57032944218125,17.1,30.6,22.1,13.3,6.1,64.1,30.3,2018
2358,Espejo,C034_Espejo_2019_JUN,C034,0.0,68.5,0.942812145588574,0.3352011539364561,0.17747162991592655,C034_Espejo_2019_JUN,JUN,9.0,7.0,22.8,0.8,6.3,12.481387045542272,17.7,39.9,27.0,9.4,6.5,70.9,34.2,2019
2364,Ilarduia,C068_Ilarduia_2019_JUN,C068,0.0,65.6,0.8187399282070411,0.31797754658630445,0.16835140588793682,C068_Ilarduia_2019_JUN,JUN,10.0,6.0,23.6,2.3,15.0,12.529894730010023,17.7,39.2,25.4,10.7,15.9,97.9,54.6,2019
2367,Kapildui,C047_Kapildui_2019_JUN,C047,0.0,69.8,0.8710130923376488,0.3010055734992485,0.1828834465167529,C047_Kapildui_2019_JUN,JUN,10.0,6.0,27.7,1.1,15.4,12.441073410953186,14.9,34.6,21.1,9.8,19.0,85.0,50.1,2019
2380,Zaldiaran,C070_Zaldiaran_2019_JUN,C070,0.0,71.0,0.9200413371629498,0.28277718074541736,0.18666567651620355,C070_Zaldiaran_2019_JUN,JUN,8.0,3.0,20.0,0.9,11.8,12.405893301198272,15.7,36.8,22.8,10.4,24.9,95.0,53.8,2019
2385,Arboleda,C061_Arboleda_2019_JUN,C061,0.0,83.5,0.8166801089576965,0.34622982318276446,0.19605624010590783,C061_Arboleda_2019_JUN,JUN,11.0,7.0,34.7,1.0,10.7,12.587086304913093,17.0,39.8,22.5,12.4,7.7,87.1,34.4,2019
2395,Eitzaga,C075_Eitzaga_2019_JUN,C075,0.0,79.4,0.8100748598076033,0.3546166015710315,0.19140104213159218,C075_Eitzaga_2019_JUN,JUN,10.0,6.0,39.2,1.9,13.5,12.561390364674578,18.0,37.7,26.8,11.5,5.9,55.1,31.9,2019
2402,La Garbea,C045_La Garbea_2019_JUN,C045,0.0,83.8,0.868781372346631,0.3216245395018797,0.19020031496818082,C045_La Garbea_2019_JUN,JUN,10.0,8.0,36.5,1.2,17.0,12.473930308302638,15.2,33.8,21.0,11.1,17.6,94.7,46.8,2019
2407,Oiz,C046_Oiz_2019_JUN,C046,0.0,75.8,0.944475034421709,0.3201386337499477,0.184227233255423,C046_Oiz_2019_JUN,JUN,13.0,8.0,62.0,1.1,14.4,12.34689390498338,14.2,31.6,18.7,10.2,22.1,88.9,50.1,2019
2409,Ordunte,C059_Ordunte_2019_JUN,C059,0.0,72.3,0.8441623167424092,0.32885694118456865,0.1932849178703034,C059_Ordunte_2019_JUN,JUN,7.0,4.0,33.7,1.5,14.8,12.549003865300206,16.8,38.0,23.4,11.2,7.4,74.2,42.1,2019
2410,Orduña,C072_Orduña_2019_JUN,C072,0.0,75.9,0.9476774681177824,0.3282689979097906,0.18270550505862257,C072_Orduña_2019_JUN,JUN,13.0,9.0,33.6,1.0,7.6,12.415136249614825,14.4,32.2,20.3,9.7,19.4,113.8,54.2,2019
2415,Sodupe,C0C3_Sodupe_2019_JUN,C0C3,0.0,74.9,0.8058189249691998,0.3294538688841886,0.19991555916589382,C0C3_Sodupe_2019_JUN,JUN,7.0,5.0,28.6,0.9,13.5,12.546526356448203,18.1,41.1,25.3,12.1,7.6,67.3,39.5,2019
2434,Berastegi,C026_Berastegi_2019_JUN,C026,0.0,76.7,0.8230621447713384,0.3330716844088788,0.19445886057549994,C026_Berastegi_2019_JUN,JUN,13.0,9.0,74.0,2.0,29.6,12.546252616407354,16.8,35.6,24.2,10.2,6.6,57.2,31.7,2019
2444,Miramon,C017_Miramon_2019_JUN,C017,0.0,88.0,0.836089639702338,0.32267321162192664,0.19948921862302235,C017_Miramon_2019_JUN,JUN,13.0,8.0,64.0,2.0,24.7,12.58112664424437,17.7,34.5,23.2,13.2,7.9,59.0,33.7,2019
2451,Zarautz,C064_Zarautz_2019_JUN,C064,0.0,81.8,0.80438894495995,0.33618624899925836,0.19638665981916018,C064_Zarautz_2019_JUN,JUN,11.0,6.0,42.0,1.3,18.0,12.549738171601597,17.3,32.8,21.5,13.9,11.8,78.5,37.3,2019
2452,Zegama,C028_Zegama_2019_JUN,C028,0.0,73.1,0.8756253843573804,0.33719080570848725,0.18374279164850227,C028_Zegama_2019_JUN,JUN,12.0,5.0,34.8,1.2,15.1,12.511367397711775,17.2,35.1,23.7,11.6,7.6,70.9,36.6,2019
2464,Herrera,C048_Herrera_2016_JUL,C048,0.0,80.8,0.7929765211523124,0.3178291615848041,0.1974207348954443,C048_Herrera_2016_JUL,JUL,7.0,2.0,8.9,2.8,6.1,12.529376840023208,16.6,30.9,22.0,12.1,13.8,76.0,43.8,2016
2465,Ilarduia,C068_Ilarduia_2016_JUL,C068,0.0,71.9,0.8044923801945373,0.31789877517029225,0.18965893452969382,C068_Ilarduia_2016_JUL,JUL,5.0,3.0,10.7,0.8,3.8,12.484175600352222,18.8,35.8,24.1,14.0,14.5,68.0,51.1,2016
2468,Kapildui,C047_Kapildui_2016_JUL,C047,0.0,82.3,0.9351108303526102,0.3416555421247262,0.19083914714059186,C047_Kapildui_2016_JUL,JUL,16.0,6.0,25.9,1.2,12.1,12.500677061036235,15.6,31.1,20.8,11.3,16.1,70.2,42.0,2016
2496,Galindo,C038_Galindo_2016_JUL,C038,0.0,72.7,0.8867594439147429,0.3224174809637282,0.17912717946164275,C038_Galindo_2016_JUL,JUL,16.0,8.0,46.1,2.8,20.4,12.472887509097218,20.8,40.7,25.3,16.8,6.4,51.1,28.8,2016
2500,La Garbea,C045_La Garbea_2016_JUL,C045,0.0,90.8,0.7494534363067628,0.3483262300269237,0.19212884503306837,C045_La Garbea_2016_JUL,JUL,15.0,9.0,42.2,0.8,11.0,12.53803598566669,17.6,36.1,22.1,14.5,13.8,52.9,36.4,2016
2505,Oiz,C046_Oiz_2016_JUL,C046,0.0,91.3,0.8503626519396977,0.3699603455641568,0.19516077352158093,C046_Oiz_2016_JUL,JUL,19.0,15.0,125.0,1.4,28.8,12.501430765214648,15.0,31.8,18.4,12.5,18.7,82.4,42.8,2016
2508,Orduña,C072_Orduña_2016_JUL,C072,0.0,92.4,0.7670743542188575,0.35169140729474907,0.19020081564128682,C072_Orduña_2016_JUL,JUL,16.0,11.0,62.3,3.4,11.1,12.522953476353905,16.1,33.8,20.1,13.0,14.3,77.0,43.1,2016
2513,Sodupe,C0C3_Sodupe_2016_JUL,C0C3,0.0,75.9,0.7985822832967873,0.33824876885472727,0.20181391777491084,C0C3_Sodupe_2016_JUL,JUL,12.0,6.0,17.8,0.7,3.7,12.512642504825866,19.8,40.8,25.3,14.9,6.7,56.9,32.1,2016
2532,Berastegi,C026_Berastegi_2016_JUL,C026,0.0,82.7,0.9295990835376191,0.3397904031719372,0.1858860216467654,C026_Berastegi_2016_JUL,JUL,20.0,11.0,54.7,2.4,14.3,12.519444647040205,18.2,36.4,22.5,14.1,5.3,49.7,27.3,2016
2541,Miramon,C017_Miramon_2016_JUL,C017,0.0,84.2,0.8480350919301314,0.32741394202993046,0.190644048000252,C017_Miramon_2016_JUL,JUL,16.0,10.0,92.9,5.7,31.3,12.536280884418316,20.0,39.7,24.0,16.5,6.5,44.6,26.4,2016
2548,Zarautz,C064_Zarautz_2016_JUL,C064,0.0,80.6,0.814086361470133,0.3421634900912129,0.20003959937494964,C064_Zarautz_2016_JUL,JUL,16.0,10.0,57.3,1.8,13.8,12.543566967001711,19.9,36.9,22.9,17.2,10.7,64.4,31.1,2016
2549,Zegama,C028_Zegama_2016_JUL,C028,0.0,85.9,0.925505938522034,0.3643265407087382,0.18561619238648583,C028_Zegama_2016_JUL,JUL,19.0,10.0,42.0,0.7,11.5,12.570061794806932,19.0,37.2,23.7,15.3,6.1,64.1,27.7,2016
2559,Espejo,C034_Espejo_2017_JUL,C034,0.0,67.8,0.8803721396767816,0.3246689954209827,0.19375993365376204,C034_Espejo_2017_JUL,JUL,3.0,1.0,3.9,1.6,3.1,12.526245789363974,19.8,35.8,28.2,12.7,7.1,53.3,35.6,2017
2565,Ilarduia,C068_Ilarduia_2017_JUL,C068,0.0,71.5,0.8147349403086789,0.31817990850437927,0.18562129850674802,C068_Ilarduia_2017_JUL,JUL,6.0,4.0,26.6,8.1,19.6,12.476205739270814,19.0,34.0,25.1,13.7,16.3,83.2,56.1,2017
2568,Kapildui,C047_Kapildui_2017_JUL,C047,0.0,80.5,0.9357955689332651,0.3607049982184423,0.1900289661200679,C047_Kapildui_2017_JUL,JUL,17.0,5.0,45.4,7.9,17.8,12.499672037696481,16.2,28.7,21.5,12.1,18.0,84.6,46.0,2017
2579,Tobillas,C00B_Tobillas_2017_JUL,C00B,0.0,72.2,0.8466369082760964,0.3241848467561051,0.1954766793054018,C00B_Tobillas_2017_JUL,JUL,6.0,2.0,7.4,1.3,4.6,12.536319930145003,18.1,34.8,25.7,11.3,6.0,59.8,32.7,2017
