municip_name,municip_code,month,year_offset,NESTS,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,year,population,cluster_size,cluster_cosmo,cluster_survive,cluster_food,cluster_weather_wet,cluster_weather_temp,cluster_weather_wind,cluster_weather_level
Derio,48901,4,2018,3,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,Derio,0.0,69.3,0.915862524,0.334447709,0.178382951,17.0,14.0,153.8,5.6,51.3,12.49778514,14.3,29.7,19.3,10.2,7.2,70.9,34.9,2018,6545,3,0,1,0,1,0,0,0
Derio,48901,6,2018,3,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,Derio,0.0,80.9,0.930592867,0.37700132,0.183960345,18.0,9.0,43.4,3.5,9.0,16.8,18.5,30.8,23.5,14.1,5.6,54.0,25.5,2018,6545,3,0,1,0,1,0,0,0
Derio,48901,7,2018,1,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,Derio,0.0,82.8,0.902484713,0.374706972,0.178023285,16.0,10.0,64.3,10.9,26.1,16.5,21.5,31.5,26.1,17.3,5.1,61.9,27.1,2018,6545,3,0,1,0,1,0,0,0
Derio,48901,8,2018,5,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,Derio,0.0,81.7,0.856339987,0.350227312,0.191802177,11.0,10.0,44.3,2.6,9.0,18.3,21.0,38.7,26.8,16.1,5.2,54.7,27.4,2018,6545,3,0,1,0,1,0,0,0
Derio,48901,9,2018,1,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,Derio,0.0,81.2,0.80689413,0.351098591,0.19503289,7.0,4.0,9.4,0.5,3.8,14.5,19.8,35.4,26.4,14.4,5.0,43.9,27.2,2018,6545,3,0,1,0,1,0,0,0
Derio,48901,10,2018,4,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,Derio,0.0,80.1,0.872285959,0.3299579689999999,0.196715584,11.0,8.0,180.8,8.6,42.1,9.2,14.7,29.8,20.5,9.9,6.2,60.1,32.6,2018,6545,3,0,1,0,1,0,0,0
Derio,48901,11,2018,2,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,Derio,0.0,73.0,1.142828222,0.36584952,0.194280442,18.0,14.0,74.0,1.6,20.5,6.0,12.8,23.1,17.4,8.3,6.9,55.8,34.7,2018,6545,3,0,1,0,1,0,0,0
Derio,48901,12,2018,1,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,Derio,0.0,78.0,1.097680471,0.321491047,0.202960258,11.0,6.0,35.4,1.2,10.2,4.3,10.7,20.9,15.7,6.0,5.3,64.4,29.4,2018,6545,3,0,1,0,1,0,0,0
Dima,48026,5,2018,2,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,Urkiola,0.0,91.6,0.919314117,0.308696201,0.192892509,19.0,16.0,116.6,3.6,18.3,13.2,10.0,21.6,14.0,6.4,6.4,57.2,30.2,2018,1447,1,0,1,0,0,1,0,0
Dima,48026,8,2018,2,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,Urkiola,0.0,89.3,0.907256657,0.309321306,0.191946243,13.0,8.0,33.0,0.8,12.7,17.8,17.0,31.5,22.0,13.0,5.2,42.1,25.8,2018,1447,1,0,1,0,0,1,0,0
Dima,48026,9,2018,1,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,Urkiola,0.0,87.4,0.817383387,0.306335255,0.2049653619999999,9.0,6.0,38.1,1.9,13.6,15.5,16.0,28.9,21.8,11.9,6.5,60.5,27.8,2018,1447,1,0,1,0,0,1,0,0
Dima,48026,10,2018,1,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,Urkiola,3.0,90.1,0.869863952,0.3106430739999999,0.195187837,13.0,11.0,153.5,5.3,31.5,8.7,10.4,23.5,14.4,7.1,9.1,82.8,37.5,2018,1447,1,0,1,0,0,1,0,0
Dima,48026,11,2018,2,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,Urkiola,1.0,87.3,1.022237169,0.314229988,0.187375564,19.0,14.0,102.8,1.6,28.1,5.9,7.6,16.2,11.0,4.9,13.6,77.0,47.8,2018,1447,1,0,1,0,0,1,0,0
Dima,48026,12,2018,2,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,Urkiola,3.0,90.0,0.961030284,0.321621016,0.1822632019999999,11.0,9.0,69.6,1.1,25.2,4.4,6.6,14.7,9.9,3.4,12.1,96.5,41.9,2018,1447,1,0,1,0,0,1,0,0
Durango,48027,3,2018,3,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,Mañaria,1.0,68.2,0.6659999999999999,0.313,0.19862758,23.0,19.0,171.3,2.1,21.2,12.42234371,9.8,18.6,13.9,5.9,9.797406628,70.61870835,40.06376514,2018,29636,3,0,1,0,1,0,0,0
Durango,48027,4,2018,2,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,Mañaria,0.0,72.3,1.212,0.321,0.165594056,20.0,13.0,187.1,1.5,71.2,12.47931491,13.6,28.5,18.7,9.1,10.43012395,73.33168897,40.08246551,2018,29636,3,0,1,0,1,0,0,0
Durango,48027,5,2018,2,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,Mañaria,0.0,81.5,0.512,0.238,0.174585264,18.0,14.0,84.7,3.6,16.4,12.54769256,13.8,26.3,19.2,9.3,11.24502255,75.49456305,40.14074827,2018,29636,3,0,1,0,1,0,0,0
Durango,48027,6,2018,2,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,Mañaria,0.0,82.2,0.477,0.218,0.179632116,17.0,10.0,57.0,4.2,15.6,12.55592435,18.0,30.8,23.5,13.2,11.62244304,75.22451842,40.24209359,2018,29636,3,0,1,0,1,0,0,0
Durango,48027,8,2018,6,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,Mañaria,0.0,81.6,0.19,0.14,0.191048899,10.0,7.0,24.5,0.8,8.3,12.54013133,20.2,37.0,26.6,14.9,11.50015223,73.66866213,40.28721078,2018,29636,3,0,1,0,1,0,0,0
Durango,48027,9,2018,1,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,Mañaria,0.0,79.6,0.166,0.099,0.195288993,6.0,6.0,25.0,2.4,7.2,12.54193872,19.2,32.6,26.2,13.6,11.45425397,71.82799931,40.18259693,2018,29636,3,0,1,0,1,0,0,0
Durango,48027,10,2018,2,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,Mañaria,0.0,80.6,0.728,0.186,0.180459569,13.0,10.0,160.6,9.0,33.3,12.55250667,13.9,27.9,18.8,9.5,11.41585686,73.84748985,40.14203838,2018,29636,3,0,1,0,1,0,0,0
Ea,48028,4,2018,1,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,76.3,0.914843905,0.318051538,0.194257421,15.0,12.0,116.6,2.1,26.5,14.0,13.9,30.7,18.8,9.4,5.4,59.4,31.2,2018,831,1,0,1,0,1,0,0,0
Ea,48028,5,2018,1,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,82.3,0.933155407,0.341265387,0.205881602,14.0,8.0,67.0,3.6,17.5,16.3,14.6,25.3,18.9,10.3,4.9,46.4,28.2,2018,831,1,0,1,0,1,0,0,0
Ea,48028,7,2018,4,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,84.4,0.908045988,0.370220127,0.1910292019999999,15.0,11.0,71.0,5.2,19.3,18.2,21.4,30.2,25.8,17.5,4.1,36.4,26.3,2018,831,1,0,1,0,1,0,0,0
Ea,48028,8,2018,2,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,83.8,0.860632912,0.3513871979999999,0.201980925,10.0,9.0,76.7,10.1,25.9,18.0,20.8,35.4,25.7,16.3,4.1,76.3,28.6,2018,831,1,0,1,0,1,0,0,0
Ea,48028,9,2018,5,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,84.3,0.8541858309999999,0.341976534,0.1974590789999999,10.0,6.0,20.6,0.9,5.6,15.8,19.5,34.8,25.3,14.6,3.7,38.2,27.0,2018,831,1,0,1,0,1,0,0,0
Ea,48028,10,2018,1,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,84.1,0.857916806,0.321122588,0.195425469,11.0,9.0,178.1,3.4,37.4,9.6,14.5,28.8,19.8,10.0,4.2,78.1,30.9,2018,831,1,0,1,0,1,0,0,0
Elantxobe,48031,2,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,8.0,85.3,1.124145628,0.334807998,0.213923328,20.0,20.0,241.0,1.9,29.7,6.1,6.5,20.2,10.3,3.1,5.0,52.2,33.0,2018,346,1,0,1,0,1,0,0,0
Elantxobe,48031,3,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,68.4,1.032669881,0.3991918439999999,0.188102561,25.0,22.0,142.4,2.0,21.7,11.2,11.1,20.6,15.2,6.4,7.6,77.0,46.1,2018,346,1,0,1,0,1,0,0,0
Elantxobe,48031,5,2018,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,82.3,0.933155407,0.341265387,0.205881602,14.0,8.0,67.0,3.6,17.5,16.3,14.6,25.3,18.9,10.3,4.9,46.4,28.2,2018,346,1,0,1,0,1,0,0,0
Elantxobe,48031,7,2018,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,84.4,0.908045988,0.370220127,0.1910292019999999,15.0,11.0,71.0,5.2,19.3,18.2,21.4,30.2,25.8,17.5,4.1,36.4,26.3,2018,346,1,0,1,0,1,0,0,0
Elantxobe,48031,8,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,83.8,0.860632912,0.3513871979999999,0.201980925,10.0,9.0,76.7,10.1,25.9,18.0,20.8,35.4,25.7,16.3,4.1,76.3,28.6,2018,346,1,0,1,0,1,0,0,0
Elantxobe,48031,11,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,79.5,1.1578750009999998,0.332519098,0.19149416,19.0,13.0,66.8,1.6,16.5,5.9,12.2,23.4,17.4,7.6,4.3,48.6,29.1,2018,346,1,0,1,0,1,0,0,0
Elorrio,48032,1,2018,2,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,2.0,88.3,0.385,0.204,0.193630546,24.0,19.0,301.4,1.9,48.6,12.50766027,6.9,16.2,10.5,3.7,10.7989862,75.57195116,40.04081469,2018,7336,1,0,1,0,0,1,0,0
Elorrio,48032,3,2018,1,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,2.0,71.7,0.292,0.144,0.19246877,25.0,19.0,168.3,1.9,22.6,12.4218314,8.5,17.6,12.6,4.5,10.1182072,70.70628517,40.03160429,2018,7336,1,0,1,0,0,1,0,0
Elorrio,48032,5,2018,1,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,0.0,84.9,0.273,0.113,0.164627988,16.0,16.0,96.4,3.3,20.2,12.58464176,12.3,24.2,17.1,8.1,11.78115207,73.85419055,40.18585504,2018,7336,1,0,1,0,0,1,0,0
Elorrio,48032,6,2018,1,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,0.0,86.2,0.547,0.124,0.163844389,19.0,14.0,110.0,11.1,36.5,12.58346383,16.3,28.3,21.4,12.0,11.78577452,76.49308286,40.23706734,2018,7336,1,0,1,0,0,1,0,0
Elorrio,48032,7,2018,9,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,0.0,86.7,0.4029999999999999,0.092,0.175757426,17.0,12.0,96.8,6.5,20.0,12.54324452,19.1,27.6,24.0,14.9,12.04707761,76.18596007,40.33373385,2018,7336,1,0,1,0,0,1,0,0
Elorrio,48032,8,2018,7,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,0.0,86.5,0.18,0.087,0.177017239,13.0,10.0,41.1,2.8,12.8,12.56768038,18.4,33.9,24.2,13.9,11.94185422,75.83933807,40.28222262,2018,7336,1,0,1,0,0,1,0,0
Elorrio,48032,9,2018,5,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,0.0,84.9,0.163,0.076,0.1618037,15.0,6.0,26.8,1.2,9.1,12.51722322,17.4,31.2,24.5,12.6,12.03433446,75.9782599,40.23587412,2018,7336,1,0,1,0,0,1,0,0
Elorrio,48032,10,2018,2,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,0.0,86.3,0.223,0.065,0.185026262,13.0,12.0,172.0,3.9,33.2,12.60904929,12.2,26.7,17.4,8.4,11.86230923,74.80167347,40.15962497,2018,7336,1,0,1,0,0,1,0,0
Elorrio,48032,11,2018,1,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,Aixola,0.0,80.8,0.298,0.092,0.161682828,19.0,15.0,96.2,2.5,24.6,12.48769658,9.9,19.2,14.3,6.2,10.79068324,74.30869270000001,40.13499343,2018,7336,1,0,1,0,0,1,0,0
Erandio,48902,1,2018,2,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,75.4,0.974867632,0.377656351,0.184318186,23.0,19.0,241.5,2.8,44.6,12.52544755,10.7,20.5,14.1,7.6,7.8,85.7,41.6,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,2,2018,2,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,2.0,77.0,0.96516639,0.310822733,0.188086645,20.0,19.0,236.7,4.0,33.4,12.50467984,7.7,20.9,10.8,4.8,7.0,74.2,37.8,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,3,2018,1,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,60.5,0.982147673,0.39169629,0.161712053,22.0,18.0,113.5,1.7,20.7,12.42007322,12.0,21.3,16.1,8.3,11.7,82.1,53.7,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,4,2018,6,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,69.6,0.913808066,0.344384774,0.177297459,18.0,12.0,119.9,3.6,28.3,12.50157992,15.0,31.3,19.7,11.2,7.8,72.0,35.0,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,5,2018,2,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,78.0,0.914655206,0.34788062,0.196889071,17.0,11.0,97.7,6.7,26.4,12.53046047,15.3,26.0,19.4,11.8,6.5,51.5,30.0,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,6,2018,11,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,81.1,0.8532488220000001,0.328006283,0.189185656,17.0,14.0,64.1,3.1,13.5,12.52255001,19.1,30.1,23.4,15.7,6.5,52.9,28.7,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,7,2018,8,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,81.1,0.77972051,0.345879968,0.190203333,14.0,6.0,33.0,1.3,11.6,12.51547473,22.1,30.1,26.0,18.6,5.9,41.0,28.7,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,8,2018,1,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,78.8,0.749467549,0.333183976,0.191242598,11.0,7.0,32.4,1.9,6.9,12.49588937,21.7,36.7,26.3,17.6,6.0,50.8,30.1,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,9,2018,5,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,80.3,0.787967821,0.345083559,0.200123042,6.0,4.0,11.3,0.6,4.1,12.57638426,20.7,35.5,25.9,16.4,5.5,44.6,27.4,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,10,2018,7,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,78.3219187,0.822144447,0.346413281,0.188648588,11.0,9.0,166.7,3.6,30.6,12.58724192,15.7,29.6,20.5,12.1,6.8,59.0,33.4,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,11,2018,1,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,77.4646272,0.950824835,0.379039239,0.2002299119999999,19.0,14.0,80.6,1.9,23.0,12.53625255,13.9,23.2,17.7,10.5,8.9,86.0,44.4,2018,24222,0,1,0,0,1,0,0,0
Erandio,48902,12,2018,3,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,Galindo,0.0,70.8,0.904871386,0.313524921,0.183836601,11.0,6.0,26.7,1.3,7.1,12.50368036,12.6,20.7,16.3,9.0,7.2,72.0,36.9,2018,24222,0,1,0,0,1,0,0,0
Ereño,48033,2,2018,1,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,8.0,85.3,1.124145628,0.334807998,0.213923328,20.0,20.0,241.0,1.9,29.7,6.1,6.5,20.2,10.3,3.1,5.0,52.2,33.0,2018,239,1,0,1,0,1,0,0,0
Ereño,48033,6,2018,1,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,83.6,0.917258215,0.364477592,0.192738624,16.0,12.0,64.8,4.1,18.8,17.5,18.4,29.5,22.8,14.1,4.6,64.1,27.0,2018,239,1,0,1,0,1,0,0,0
Ereño,48033,7,2018,1,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,84.4,0.908045988,0.370220127,0.1910292019999999,15.0,11.0,71.0,5.2,19.3,18.2,21.4,30.2,25.8,17.5,4.1,36.4,26.3,2018,239,1,0,1,0,1,0,0,0
Ereño,48033,8,2018,2,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,83.8,0.860632912,0.3513871979999999,0.201980925,10.0,9.0,76.7,10.1,25.9,18.0,20.8,35.4,25.7,16.3,4.1,76.3,28.6,2018,239,1,0,1,0,1,0,0,0
Ereño,48033,9,2018,2,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,84.3,0.8541858309999999,0.341976534,0.1974590789999999,10.0,6.0,20.6,0.9,5.6,15.8,19.5,34.8,25.3,14.6,3.7,38.2,27.0,2018,239,1,0,1,0,1,0,0,0
Ereño,48033,10,2018,1,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,84.1,0.857916806,0.321122588,0.195425469,11.0,9.0,178.1,3.4,37.4,9.6,14.5,28.8,19.8,10.0,4.2,78.1,30.9,2018,239,1,0,1,0,1,0,0,0
Ermua,48034,3,2018,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,1.0,74.0,0.951616483,0.378048776,0.1867827789999999,24.0,19.0,152.4,1.9,18.5,12.48548935,9.5,21.3,15.0,5.4,8.6,76.7,47.0,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,4,2018,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,76.9,0.954430655,0.330984408,0.189614301,19.0,13.0,188.1,2.9,53.3,12.56273315,13.3,29.8,19.3,9.0,5.7,67.0,32.2,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,8,2018,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,86.3,0.824533504,0.341683606,0.1966753819999999,12.0,9.0,41.2,3.7,9.8,12.54807389,20.4,38.4,27.9,15.0,4.5,56.2,26.2,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,9,2018,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,83.3,0.801241344,0.342278737,0.1974674039999999,12.0,6.0,28.0,1.7,10.4,12.53499762,19.7,36.3,29.3,13.9,4.0,37.8,24.2,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,10,2018,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,85.5,0.901660977,0.32938087,0.201575279,14.0,11.0,153.1,2.2,37.1,12.62727759,14.0,33.2,21.4,9.8,5.2,61.2,29.8,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,11,2018,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,80.6,0.963337801,0.315687436,0.195455772,18.0,14.0,91.8,2.1,23.4,12.61168525,11.4,25.2,17.2,7.4,5.9,62.6,35.8,2018,15890,3,0,1,0,0,0,0,0
Errigoiti,48079,2,2018,2,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,8.0,87.7,1.262,0.5379999999999999,0.219073348,20.0,20.0,302.3,2.1,41.1,12.47234797,6.1,20.3,10.3,2.3,11.353586,75.40673409,40.19428321,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,5,2018,1,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,82.2,0.46,0.215,0.174904083,15.0,10.0,61.5,1.1,17.7,12.54149263,14.4,25.5,19.5,9.4,11.8045836,74.52573813,40.15569446,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,7,2018,1,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,83.7,0.713,0.171,0.173374329,14.0,8.0,55.5,5.2,17.8,12.49588004,21.3,29.8,26.3,16.7,11.46293385,74.7049631,40.38838718,2018,487,1,0,1,0,0,0,0,0
Etxebarri,48029,2,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),5.0,85.4,3.136,1.39,0.1879854839999999,20.0,19.0,263.4,4.4,34.8,12.45638526,6.1,19.4,9.3,3.1,11.27361866,74.38905001,40.19404189,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,3,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,66.0,2.026,0.815,0.171848702,24.0,20.0,125.9,1.8,16.4,12.43830717,10.5,19.5,14.5,6.7,9.613088562,70.39401121,40.00743284,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,4,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,75.0,3.5460000000000003,0.78,0.230005306,20.0,14.0,155.5,4.2,48.4,12.5129362,13.6,29.4,18.6,9.5,10.59788636,74.03286764,40.07856665,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,5,2018,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,83.3,1.112,0.428,0.2117278189999999,16.0,13.0,85.5,3.6,22.5,12.54370399,14.0,24.0,18.3,10.1,11.7993535,74.55498013,40.17803413,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,6,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,85.3,2.302,0.405,0.189218212,17.0,11.0,62.5,7.2,14.4,12.55593119,17.9,29.4,22.4,14.1,12.03011034,76.13781498,40.26853619,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,8,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,83.9,0.363,0.129,0.170870794,11.0,7.0,43.6,4.6,7.8,12.53314033,20.2,36.8,25.2,15.9,11.70244161,74.74470204,40.31613886,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,9,2018,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,84.5,0.136,0.072,0.197151926,7.0,3.0,14.6,1.3,6.7,12.57684486,19.1,34.2,24.8,14.6,12.07910418,74.13798553,40.22890351,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,10,2018,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,84.3,1.913,0.264,0.20173428,13.0,10.0,223.7,4.2,40.8,12.56086393,13.9,26.9,18.5,10.2,11.87912571,74.46472097,40.14868856,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,11,2018,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,78.0,1.226,0.391,0.200200374,20.0,14.0,81.3,1.6,22.4,12.51520746,12.0,20.7,15.9,8.3,10.83073026,74.37696516,40.130444,2018,11304,1,0,1,0,1,0,0,0
Etxebarria,48030,1,2018,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,88.3,1.055,0.42,0.191992908,24.0,23.0,349.3,2.3,49.7,12.49539891,8.0,18.5,12.3,4.5,10.88057549,77.50328061,40.09526901,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,4,2018,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,77.7,1.052,0.3,0.1748794189999999,19.0,14.0,184.6,2.6,54.1,12.52850575,13.0,28.9,18.5,8.1,10.95406233,74.59506588,40.12509811,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,8,2018,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,85.4,0.297,0.141,0.170336177,12.0,12.0,68.9,3.9,17.6,12.54849447,19.6,34.7,24.9,14.8,11.79321776,75.22036793,40.30330893,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,9,2018,2,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,84.8,0.209,0.118,0.1881560639999999,11.0,5.0,29.6,2.6,12.6,12.57760178,18.4,32.8,24.8,13.1,11.92864685,75.37234409999999,40.25302091,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,10,2018,3,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,86.2,0.718,0.1689999999999999,0.17773992,14.0,9.0,208.6,5.0,50.4,12.59066813,13.1,28.3,18.7,8.8,12.03034995,74.39200720000001,40.16055533,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,12,2018,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,86.2,0.877,0.213,0.1805269789999999,14.0,7.0,76.6,1.8,33.2,12.56565798,9.1,19.0,14.0,4.9,11.54659492,76.04654168,40.14809332,2018,772,3,0,1,0,0,0,0,0
Forua,48906,6,2018,2,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,83.6,0.917258215,0.364477592,0.192738624,16.0,12.0,64.8,4.1,18.8,17.5,18.4,29.5,22.8,14.1,4.6,64.1,27.0,2018,929,1,0,1,0,1,0,0,0
